group_id,cluster_id,frame_idx,h_value
global_step,2,3,0.0395450257
global_step,2,4,0.0366334282
global_step,2,5,0.0351065695
global_step,2,6,0.0341433026
global_step,2,7,0.0352678262
global_step,2,8,0.0366595872
global_step,2,9,0.0388674363
global_step,2,10,0.0430679694
global_step,2,11,0.0455541909
global_step,2,12,0.0592257567
global_step,2,13,0.0555539243
global_step,2,14,0.0584810376
global_step,2,15,0.0591218248
global_step,2,16,0.0642725825
global_step,2,17,0.0850784406
global_step,2,18,0.0931629464
global_step,2,19,0.0992167369
global_step,2,20,0.1137931719
global_step,2,21,0.1165529564
global_step,2,22,0.0775100067
global_step,2,23,0.0800009817
global_step,2,24,0.0851252973
global_step,2,25,0.0960026830
global_step,2,26,0.0947674364
global_step,2,27,0.0958631337
global_step,2,28,0.1089387387
global_step,2,29,0.1347945184
global_step,2,30,0.1644268334
global_step,2,31,0.1808323115
global_step,2,32,0.1863054484
global_step,2,33,0.1918468773
global_step,2,34,0.2009979486
global_step,2,35,0.2048790157
global_step,2,36,0.2055272758
global_step,2,37,0.1912639737
global_step,2,38,0.1703301221
global_step,2,39,0.1651328951
global_step,2,40,0.1705010831
global_step,2,41,0.1771023422
global_step,2,42,0.1946117729
global_step,2,43,0.1952105910
global_step,2,44,0.1942193955
global_step,2,45,0.1970457584
global_step,2,46,0.1914319843
global_step,2,47,0.1859119534
global_step,2,48,0.1687404662
global_step,2,49,0.1485885680
global_step,2,50,0.1451367289
global_step,2,51,0.1405396760
global_step,2,52,0.1197489575
global_step,2,53,0.1286045313
global_step,2,54,0.1028854400
global_step,2,55,0.1198186204
global_step,2,56,0.1483303457
global_step,2,57,0.1497914344
global_step,2,58,0.1176191643
global_step,2,59,0.0997460485
global_step,2,60,0.1197752133
global_step,2,61,0.1476412117
global_step,2,62,0.1543208957
global_step,2,63,0.1730295420
global_step,2,64,0.1737827361
global_step,2,65,0.1742181033
global_step,2,66,0.1849479526
global_step,2,67,0.1968695074
global_step,2,68,0.2214641273
global_step,2,69,0.2599718571
global_step,2,70,0.2892556787
global_step,2,71,0.2878522873
global_step,2,72,0.3045566976
global_step,2,73,0.3297327757
global_step,2,74,0.3162682056
global_step,2,75,0.3176060915
global_step,2,76,0.3016485274
global_step,2,77,0.2739627659
global_step,2,78,0.2520043552
global_step,2,79,0.2385530472
global_step,2,80,0.2505806684
global_step,2,81,0.2622984052
global_step,2,82,0.2678046227
global_step,2,83,0.2601740658
global_step,2,84,0.2593307495
global_step,2,85,0.2540640533
global_step,2,86,0.2419636995
global_step,2,87,0.2190607935
global_step,2,88,0.1962405294
global_step,2,89,0.1824914664
global_step,2,90,0.1476399302
global_step,2,91,0.1363966614
global_step,2,92,0.1438767612
global_step,2,93,0.1492220163
global_step,2,94,0.1728447974
global_step,2,95,0.1860092133
global_step,2,96,0.2057693899
global_step,2,97,0.2169708610
global_step,2,98,0.2292945832
global_step,2,99,0.2356729209
global_step,3,0,0.0198955443
global_step,3,1,0.0199634712
global_step,3,2,0.0214163475
global_step,3,3,0.0231353380
global_step,3,4,0.0242953505
global_step,3,5,0.0223691445
global_step,3,6,0.0203990359
global_step,3,7,0.0202122442
global_step,3,8,0.0214472935
global_step,3,9,0.0235475563
global_step,3,10,0.0243197810
global_step,3,11,0.0283477549
global_step,3,12,0.0334272496
global_step,3,13,0.0397499911
global_step,3,14,0.0377816632
global_step,3,15,0.0384227410
global_step,3,16,0.0582798608
global_step,3,17,0.0664445013
global_step,3,18,0.0672432110
global_step,3,19,0.0566624105
global_step,3,20,0.0796884745
global_step,3,21,0.0932077765
global_step,3,22,0.1034577191
global_step,3,23,0.0867011845
global_step,3,24,0.0775312036
global_step,3,25,0.0683663338
global_step,3,26,0.0921385363
global_step,3,27,0.1113787144
global_step,3,28,0.1329256296
global_step,3,29,0.1324773729
global_step,3,30,0.1531030685
global_step,3,31,0.1788480133
global_step,3,32,0.2175302058
global_step,3,33,0.2485566139
global_step,3,34,0.2986178994
global_step,3,35,0.2751508653
global_step,3,36,0.2389848679
global_step,3,37,0.2354472876
global_step,3,38,0.2378915548
global_step,3,39,0.2585033774
global_step,3,40,0.2617447674
global_step,3,41,0.2513533533
global_step,3,42,0.2340022177
global_step,3,43,0.2413660288
global_step,3,44,0.2648109496
global_step,3,45,0.2711861730
global_step,3,46,0.2917065322
global_step,3,47,0.2911737561
global_step,3,48,0.2790409625
global_step,3,49,0.2922343910
global_step,3,50,0.3211899698
global_step,3,51,0.3343889117
global_step,3,52,0.2965293229
global_step,3,53,0.2986045778
global_step,3,54,0.3292690516
global_step,3,55,0.3429647386
global_step,3,56,0.3929266036
global_step,3,57,0.3995099962
global_step,3,58,0.3853726685
global_step,3,59,0.3877937496
global_step,3,60,0.3835035861
global_step,3,61,0.3750167787
global_step,3,62,0.3554205000
global_step,3,63,0.3704666495
global_step,3,64,0.4197900593
global_step,3,65,0.4568316340
global_step,3,66,0.4544962049
global_step,3,67,0.4464131296
global_step,3,68,0.4362831414
global_step,3,69,0.3963118792
global_step,3,70,0.4108453095
global_step,3,71,0.4400302768
global_step,3,72,0.4540015161
global_step,3,73,0.4535856247
global_step,3,74,0.4222927094
global_step,3,75,0.3961373270
global_step,3,76,0.3944557905
global_step,3,77,0.3828263879
global_step,3,78,0.3892560601
global_step,3,79,0.3772715330
global_step,3,80,0.3506837189
global_step,3,81,0.3092834353
global_step,3,82,0.3009488583
global_step,3,83,0.2865319550
global_step,3,84,0.2823762298
global_step,3,85,0.2558263242
global_step,3,86,0.2156951576
global_step,3,87,0.1988881826
global_step,3,88,0.1832790524
global_step,3,89,0.1678661406
global_step,3,90,0.1457459182
global_step,3,91,0.1418012381
global_step,3,92,0.1514332294
global_step,3,93,0.1455159932
global_step,3,94,0.1297948062
global_step,3,95,0.1218127385
global_step,3,96,0.1373435557
global_step,3,97,0.1378142536
global_step,3,98,0.1271919608
global_step,3,99,0.1376129985
global_step,4,0,0.1331429929
global_step,4,1,0.1299601346
global_step,4,2,0.1259003580
global_step,4,3,0.1201630458
global_step,4,4,0.1258498728
global_step,4,5,0.1236917973
global_step,4,6,0.1132892072
global_step,4,7,0.1147784963
global_step,4,8,0.1212497130
global_step,4,9,0.1282361895
global_step,4,10,0.1388385594
global_step,4,11,0.1489172429
global_step,4,12,0.1463326812
global_step,4,13,0.1343544573
global_step,4,14,0.1220534444
global_step,4,15,0.1136301458
global_step,4,16,0.1056483015
global_step,4,17,0.0996294394
global_step,4,18,0.0999700800
global_step,4,19,0.1099971011
global_step,4,20,0.1165242568
global_step,4,21,0.1301215440
global_step,4,22,0.1717074662
global_step,4,23,0.1811794490
global_step,4,24,0.2168600112
global_step,4,25,0.2238004804
global_step,4,26,0.2184193879
global_step,4,27,0.2065352201
global_step,4,28,0.1943129748
global_step,4,29,0.1929977685
global_step,4,30,0.1799863577
global_step,4,31,0.1746633798
global_step,4,32,0.1879943609
global_step,4,33,0.1875401139
global_step,4,34,0.1966392249
global_step,4,35,0.2118527740
global_step,4,36,0.1934133023
global_step,4,37,0.1811754107
global_step,4,38,0.2021474838
global_step,4,39,0.2201756090
global_step,4,40,0.2413497716
global_step,4,41,0.2526082695
global_step,4,42,0.2491086721
global_step,4,43,0.2489602119
global_step,4,44,0.2720116079
global_step,4,45,0.2285074145
global_step,4,46,0.1769959480
global_step,4,47,0.1533149332
global_step,4,48,0.1320209950
global_step,4,49,0.1385296136
global_step,4,50,0.1660655588
global_step,4,51,0.1742480993
global_step,4,52,0.1766843647
global_step,4,53,0.1867641956
global_step,4,54,0.1583629102
global_step,4,55,0.1541580707
global_step,4,56,0.1719835550
global_step,4,57,0.1779999733
global_step,4,58,0.1631506979
global_step,4,59,0.1608152241
global_step,4,60,0.1733707339
global_step,4,61,0.1794143468
global_step,4,62,0.1763890833
global_step,4,63,0.1830623895
global_step,4,64,0.1900625229
global_step,4,65,0.1782737523
global_step,4,66,0.1458233744
global_step,4,67,0.1287789047
global_step,4,68,0.1397904605
global_step,4,69,0.1542119235
global_step,4,70,0.1492805928
global_step,4,71,0.1337090135
global_step,4,72,0.1377602369
global_step,4,73,0.1492293924
global_step,4,74,0.1456631273
global_step,4,75,0.1248828098
global_step,4,76,0.1213342920
global_step,4,77,0.1240423396
global_step,4,78,0.1192252934
global_step,4,79,0.1231224239
global_step,4,80,0.1484726220
global_step,4,81,0.1808093339
global_step,4,82,0.1980082393
global_step,4,83,0.2304140776
global_step,4,84,0.2734534442
global_step,4,85,0.3169824779
global_step,4,86,0.3489565849
global_step,4,87,0.3560288846
global_step,4,88,0.3624578416
global_step,4,89,0.3580646515
global_step,4,90,0.3521704674
global_step,4,91,0.3371464312
global_step,4,92,0.3192681372
global_step,4,93,0.2974660099
global_step,4,94,0.2852329016
global_step,4,95,0.2629728019
global_step,4,96,0.2430407554
global_step,4,97,0.2241760939
global_step,4,98,0.2029660791
global_step,4,99,0.1849491149
global_step,5,0,0.0353736430
global_step,5,1,0.0361958593
global_step,5,2,0.0369045213
global_step,5,3,0.0392874554
global_step,5,4,0.0379539244
global_step,5,5,0.0347312279
global_step,5,6,0.0333752483
global_step,5,7,0.0334120616
global_step,5,8,0.0379992910
global_step,5,9,0.0467804521
global_step,5,10,0.0453496277
global_step,5,11,0.0393325686
global_step,5,12,0.0329372548
global_step,5,13,0.0571265072
global_step,5,14,0.0619682483
global_step,5,15,0.0394044667
global_step,5,16,0.0295760296
global_step,5,17,0.0430211090
global_step,5,18,0.0391323715
global_step,5,19,0.0390253775
global_step,5,20,0.0441893823
global_step,5,21,0.0519459285
global_step,5,22,0.0600156188
global_step,5,23,0.0708987415
global_step,5,24,0.0787722170
global_step,5,25,0.1199286878
global_step,5,26,0.1279103160
global_step,5,27,0.1238493025
global_step,5,28,0.1139609814
global_step,5,29,0.1257744133
global_step,5,30,0.1431102753
global_step,5,31,0.1711650491
global_step,5,32,0.1681381464
global_step,5,33,0.1726698279
global_step,5,34,0.1589177102
global_step,5,35,0.1616515666
global_step,5,36,0.1469756067
global_step,5,37,0.1580103934
global_step,5,38,0.2077990770
global_step,5,39,0.2341493219
global_step,5,40,0.2573865652
global_step,5,41,0.2536644042
global_step,5,42,0.2384469807
global_step,5,43,0.2241339087
global_step,5,44,0.2291479111
global_step,5,45,0.2305077165
global_step,5,46,0.2412108779
global_step,5,47,0.2673116028
global_step,5,48,0.2779910564
global_step,5,49,0.2895453870
global_step,5,50,0.3062020242
global_step,5,51,0.3393706083
global_step,5,52,0.3707914650
global_step,5,53,0.3568051159
global_step,5,54,0.3348148763
global_step,5,55,0.2913298309
global_step,5,56,0.2427501678
global_step,5,57,0.2447199821
global_step,5,58,0.2636876404
global_step,5,59,0.2511630058
global_step,5,60,0.2378911674
global_step,5,61,0.2359268665
global_step,5,62,0.2616718113
global_step,5,63,0.2553530931
global_step,5,64,0.2709800601
global_step,5,65,0.2784716189
global_step,5,66,0.2295160592
global_step,5,67,0.2219466418
global_step,5,68,0.2185148299
global_step,5,69,0.2281641215
global_step,5,70,0.2299991697
global_step,5,71,0.2343538553
global_step,5,72,0.2211797684
global_step,5,73,0.2106631398
global_step,5,74,0.2245560735
global_step,5,75,0.2108964473
global_step,5,76,0.2084763199
global_step,5,77,0.2277468890
global_step,5,78,0.2307334244
global_step,5,79,0.2401454747
global_step,5,80,0.2580111921
global_step,5,81,0.2914768159
global_step,5,82,0.3032283187
global_step,5,83,0.2991634011
global_step,5,84,0.2784622610
global_step,5,85,0.2359557152
global_step,5,86,0.2199623287
global_step,5,87,0.2031965256
global_step,5,88,0.1741960645
global_step,5,89,0.1720849872
global_step,5,90,0.1710707247
global_step,5,91,0.1650984734
global_step,5,92,0.1623721272
global_step,5,93,0.1482335180
global_step,5,94,0.1225001514
global_step,5,95,0.1109182835
global_step,5,96,0.1016160771
global_step,5,97,0.1046694219
global_step,5,98,0.1179518178
global_step,5,99,0.1082173213
global_step,6,0,0.0916347429
global_step,6,1,0.0915626660
global_step,6,2,0.0876829475
global_step,6,3,0.0879990235
global_step,6,4,0.0870805234
global_step,6,5,0.0929611325
global_step,6,6,0.1024941131
global_step,6,7,0.1071364805
global_step,6,8,0.1006250158
global_step,6,9,0.0888775364
global_step,6,10,0.0848896652
global_step,6,11,0.0875101611
global_step,6,12,0.0867988169
global_step,6,13,0.0942289755
global_step,6,14,0.1065985337
global_step,6,15,0.1172309145
global_step,6,16,0.1177636012
global_step,6,17,0.1154363230
global_step,6,18,0.1216360033
global_step,6,19,0.1308245510
global_step,6,20,0.1266755760
global_step,6,21,0.1330141127
global_step,6,22,0.1326844245
global_step,6,23,0.1316528767
global_step,6,24,0.1367732882
global_step,6,25,0.1545978189
global_step,6,26,0.1599929035
global_step,6,27,0.1625154167
global_step,6,28,0.1538178027
global_step,6,29,0.1302976608
global_step,6,30,0.1226821095
global_step,6,31,0.1285584420
global_step,6,32,0.1515745223
global_step,6,33,0.1505868584
global_step,6,34,0.1222721413
global_step,6,35,0.1298553646
global_step,6,36,0.1792035997
global_step,6,37,0.1991154701
global_step,6,38,0.2112584561
global_step,6,39,0.2296306789
global_step,6,40,0.2483024299
global_step,6,41,0.2709954679
global_step,6,42,0.2478987426
global_step,6,43,0.2412958741
global_step,6,44,0.2190328538
global_step,6,45,0.1803780794
global_step,6,46,0.1637676805
global_step,6,47,0.1372728050
global_step,6,48,0.1373453587
global_step,6,49,0.1452934593
global_step,6,50,0.1567074955
global_step,6,51,0.1557546854
global_step,6,52,0.2033016384
global_step,6,53,0.2116573900
global_step,6,54,0.2313797772
global_step,6,55,0.2563134134
global_step,6,56,0.2467991412
global_step,6,57,0.2581756413
global_step,6,58,0.2736790180
global_step,6,59,0.2727149725
global_step,6,60,0.2826825380
global_step,6,61,0.2729215324
global_step,6,62,0.2615866065
global_step,6,63,0.2059228569
global_step,6,64,0.1613119841
global_step,6,65,0.1571332067
global_step,6,66,0.1673040241
global_step,6,67,0.1664640158
global_step,6,68,0.1620435268
global_step,6,69,0.1338756830
global_step,6,70,0.1405777037
global_step,6,71,0.1946348995
global_step,6,72,0.1992297471
global_step,6,73,0.1787110418
global_step,6,74,0.1799017042
global_step,6,75,0.2047501206
global_step,6,76,0.1794444472
global_step,6,77,0.1989516616
global_step,6,78,0.2025532871
global_step,6,79,0.1906992495
global_step,6,80,0.1766336113
global_step,6,81,0.1909202486
global_step,6,82,0.2134072185
global_step,6,83,0.2036514729
global_step,6,84,0.2168910950
global_step,6,85,0.2576457858
global_step,6,86,0.2665009499
global_step,6,87,0.2763026357
global_step,6,88,0.3128477633
global_step,6,89,0.3490204215
global_step,6,90,0.3587958515
global_step,6,91,0.3189582527
global_step,6,92,0.3023757935
global_step,6,93,0.2826556563
global_step,6,94,0.2873830497
global_step,6,95,0.2875917554
global_step,6,96,0.2470108867
global_step,6,97,0.2128314078
global_step,6,98,0.2012400180
global_step,6,99,0.2072685510
global_nonstep,0,0,0.0194131471
global_nonstep,0,1,0.0182890575
global_nonstep,0,2,0.0177414902
global_nonstep,0,3,0.0162852798
global_nonstep,0,4,0.0157954376
global_nonstep,0,5,0.0168312080
global_nonstep,0,6,0.0181837250
global_nonstep,0,7,0.0179170258
global_nonstep,0,8,0.0181842204
global_nonstep,0,9,0.0191787388
global_nonstep,0,10,0.0194950514
global_nonstep,0,11,0.0184486583
global_nonstep,0,12,0.0193743277
global_nonstep,0,13,0.0241225157
global_nonstep,0,14,0.0195288900
global_nonstep,0,15,0.0326503962
global_nonstep,0,16,0.0434575975
global_nonstep,0,17,0.0449577384
global_nonstep,0,18,0.0291552190
global_nonstep,0,19,0.0336996093
global_nonstep,0,20,0.0672620088
global_nonstep,0,21,0.0877883583
global_nonstep,0,22,0.0897791013
global_nonstep,0,23,0.0636146069
global_nonstep,0,24,0.0774922371
global_nonstep,0,25,0.1003173292
global_nonstep,0,26,0.0902068987
global_nonstep,0,27,0.0880940259
global_nonstep,0,28,0.0863425955
global_nonstep,0,29,0.1062864587
global_nonstep,0,30,0.1514292061
global_nonstep,0,31,0.1895445138
global_nonstep,0,32,0.1995795369
global_nonstep,0,33,0.2189961970
global_nonstep,0,34,0.2209777087
global_nonstep,0,35,0.2212314010
global_nonstep,0,36,0.2292519659
global_nonstep,0,37,0.2191830128
global_nonstep,0,38,0.2062637657
global_nonstep,0,39,0.1998497546
global_nonstep,0,40,0.2114556879
global_nonstep,0,41,0.2207211703
global_nonstep,0,42,0.2233387232
global_nonstep,0,43,0.2084620446
global_nonstep,0,44,0.2117768228
global_nonstep,0,45,0.2353009880
global_nonstep,0,46,0.2624236047
global_nonstep,0,47,0.2745443881
global_nonstep,0,48,0.2834356427
global_nonstep,0,49,0.2937719226
global_nonstep,0,50,0.3081474304
global_nonstep,0,51,0.3204072118
global_nonstep,0,52,0.3269102573
global_nonstep,0,53,0.3360694051
global_nonstep,0,54,0.3461982608
global_nonstep,0,55,0.3752577603
global_nonstep,0,56,0.3843208849
global_nonstep,0,57,0.3702964485
global_nonstep,0,58,0.3545185626
global_nonstep,0,59,0.3382810652
global_nonstep,0,60,0.3240658045
global_nonstep,0,61,0.3129747510
global_nonstep,0,62,0.3085812628
global_nonstep,0,63,0.3093130887
global_nonstep,0,64,0.3011485934
global_nonstep,0,65,0.2936480939
global_nonstep,0,66,0.2967069149
global_nonstep,0,67,0.3035040796
global_nonstep,0,68,0.3036991358
global_nonstep,0,69,0.3341103196
global_nonstep,0,70,0.3514906168
global_nonstep,0,71,0.3541862667
global_nonstep,0,72,0.3751062155
global_nonstep,0,73,0.3776877224
global_nonstep,0,74,0.3725825250
global_nonstep,0,75,0.3709041476
global_nonstep,0,76,0.3554660678
global_nonstep,0,77,0.3503793180
global_nonstep,0,78,0.3483311832
global_nonstep,0,79,0.3489079177
global_nonstep,0,80,0.3453160524
global_nonstep,0,81,0.3539611101
global_nonstep,0,82,0.3519690037
global_nonstep,0,83,0.3477880657
global_nonstep,0,84,0.3484132886
global_nonstep,0,85,0.3294758201
global_nonstep,0,86,0.3226295114
global_nonstep,0,87,0.3300411701
global_nonstep,0,88,0.3308222294
global_nonstep,0,89,0.3270894289
global_nonstep,0,90,0.3234886527
global_nonstep,0,91,0.3159689307
global_nonstep,0,92,0.2941346169
global_nonstep,0,93,0.2758494020
global_nonstep,0,94,0.2764226198
global_nonstep,0,95,0.2801473141
global_nonstep,0,96,0.2875357270
global_nonstep,0,97,0.2978548408
global_nonstep,0,98,0.2947850227
global_nonstep,0,99,0.2872026265
global_nonstep,1,0,0.0826280937
global_nonstep,1,1,0.0861931518
global_nonstep,1,2,0.0873024613
global_nonstep,1,3,0.0939987004
global_nonstep,1,4,0.1019914225
global_nonstep,1,5,0.1057494953
global_nonstep,1,6,0.1052448899
global_nonstep,1,7,0.0963731259
global_nonstep,1,8,0.0881871507
global_nonstep,1,9,0.0815663114
global_nonstep,1,10,0.0781278983
global_nonstep,1,11,0.0784225464
global_nonstep,1,12,0.0810621157
global_nonstep,1,13,0.0853977203
global_nonstep,1,14,0.0914721638
global_nonstep,1,15,0.1144508198
global_nonstep,1,16,0.1283623129
global_nonstep,1,17,0.1323899180
global_nonstep,1,18,0.1752697825
global_nonstep,1,19,0.2098725736
global_nonstep,1,20,0.1743517071
global_nonstep,1,21,0.1229466721
global_nonstep,1,22,0.1052255109
global_nonstep,1,23,0.1135716662
global_nonstep,1,24,0.1367760450
global_nonstep,1,25,0.1504071951
global_nonstep,1,26,0.1477316469
global_nonstep,1,27,0.1569347382
global_nonstep,1,28,0.1751670986
global_nonstep,1,29,0.1943128258
global_nonstep,1,30,0.2070205510
global_nonstep,1,31,0.2166913450
global_nonstep,1,32,0.2252291590
global_nonstep,1,33,0.2277043611
global_nonstep,1,34,0.2256135046
global_nonstep,1,35,0.2159939110
global_nonstep,1,36,0.1998917460
global_nonstep,1,37,0.1848815084
global_nonstep,1,38,0.1832452267
global_nonstep,1,39,0.1942222267
global_nonstep,1,40,0.2158517987
global_nonstep,1,41,0.2530924976
global_nonstep,1,42,0.2745049596
global_nonstep,1,43,0.2723295987
global_nonstep,1,44,0.2610264421
global_nonstep,1,45,0.2435327768
global_nonstep,1,46,0.2272398919
global_nonstep,1,47,0.2194101512
global_nonstep,1,48,0.2152227014
global_nonstep,1,49,0.2131053209
global_nonstep,1,50,0.2010031790
global_nonstep,1,51,0.1792198569
global_nonstep,1,52,0.1613222063
global_nonstep,1,53,0.1449484229
global_nonstep,1,54,0.1297267377
global_nonstep,1,55,0.1182144061
global_nonstep,1,56,0.1134934649
global_nonstep,1,57,0.1090469211
global_nonstep,1,58,0.1064881235
global_nonstep,1,59,0.1092022732
global_nonstep,1,60,0.1260872036
global_nonstep,1,61,0.1515626162
global_nonstep,1,62,0.1701497585
global_nonstep,1,63,0.1746379286
global_nonstep,1,64,0.1721361279
global_nonstep,1,65,0.1731535941
global_nonstep,1,66,0.1763991117
global_nonstep,1,67,0.1830687672
global_nonstep,1,68,0.1849662662
global_nonstep,1,69,0.1895879507
global_nonstep,1,70,0.2037137747
global_nonstep,1,71,0.2167803049
global_nonstep,1,72,0.2220178992
global_nonstep,1,73,0.2259217203
global_nonstep,1,74,0.2273543924
global_nonstep,1,75,0.2164232582
global_nonstep,1,76,0.2020995468
global_nonstep,1,77,0.1953939050
global_nonstep,1,78,0.1859930009
global_nonstep,1,79,0.1840567291
global_nonstep,1,80,0.1899031550
global_nonstep,1,81,0.1857272089
global_nonstep,1,82,0.1696448475
global_nonstep,1,83,0.1512279212
global_nonstep,1,84,0.1387509555
global_nonstep,1,85,0.1370323598
global_nonstep,1,86,0.1384096444
global_nonstep,1,87,0.1323623061
global_nonstep,1,88,0.1230943576
global_nonstep,1,89,0.1107819974
global_nonstep,1,90,0.1023718342
global_nonstep,1,91,0.0974335596
